FechaInicio,NúmeroEntrevista,DISTRITO,(P0B*R1AE) - Sexo (anotar),(P0D*R1AS) - ¿Me puede decir su edad?,"P0F*R1AS) - Actualmente, ¿está viviendo en...?",(P1*M1AS) - b - En su distrito,(P1*M1AS) - c - En su barrio,(P2*M10S) - b - En su distrito,(P2*M10S) - c - En su barrio,(P3*M10S) - a - En Madrid,(P3*M10S) - b - En su distrito,(P3*M10S) - c - En su barrio,(P4*M10S) - a - Cuidado y conservación de la ciudad,(P4*M10S) - b - Movilidad y transporte público,(P4*M10S) - c - Calidad medioambiental,(P4*M10S) - d - Facilidad para encontrar un trabajo,(P4*M10S) - e - Facilidad para emprender un negocio,(P4*M10S) - f - Imagen internacional de Madrid,(P4*M10S) - g - Coste de la vida,(P4*M10S) - h - Integración social,(P4*M10S) - i - Salud y servicios sanitarios,(P4*M10S) - j - Educación y centros educativos,(P4*M10S) - k - Facilidad para encontrar una vivienda en el marco de sus posibilidades,(P4*M10S) - l - Facilidad para hacer deporte,"(P4*M10S) - m - Oferta cultural, ocio y diversión",(P4*M10S) - n - Convivencia vecinal,(P4*M10S) - o - Seguridad,(P5B*R1AE) - Anotar 2ª problema,(P6*M10S) - a - Desigualdad de oportunidades entre hombres y mujeres,(P6*M10S) - b - Desigualdad de oportunidades entre la población extranjera y autóctona,(P7*M10S) - a - Las personas mayores,(P7*M10S) - b - La infancia,(P7*M10S) - c - Las personas con discapacidad,(P7*M10S) - d - Las personas lgtbiq+,(P7*M10S) - e - Los migrantes,(7*M10S) - f - La adolescencia,(P8*M10S) - a - La recogida de basuras y contenedores,"(P8*M10S) - b - La gestión y tratamiento de residuos (reciclaje, compostaje, etc.)",(P8*M10S) - c - El control de la contaminación atmosférica,(P8*M10S) - d - El control del ruido,(P8*M10S) - e - La limpieza de las calles,(P8*M10S) - f - El alumbrado público,"(P8*M10S) - g - Las infraestructuras de la ciudad para la circulación de vehículos (calles, túneles, etc.…)",(P8*M10S) - h - La pavimentación y conservación de las aceras,(P8*M10S) - i - El asfaltado y conservación de las calzadas,(P8*M10S) - j - La peatonalización de calles,"(P8*M10S) - k - La eliminación de barreras arquitectónicas (rebaje de bordillos, semáforos acústicos, etc.)",(P8*M10S) - l - La movilidad sostenible,(P8*M10S) - v - La mejora de la calidad del aire,(P8*M10S) - m - La conservación y rehabilitación de los edificios,(P8*M10S) - n - La protección de monumentos y del patrimonio histórico-artístico,(P8*M10S) - o - La información y promoción turística,"(P8*M10S) - p - La organización de fiestas y eventos populares (cabalgata, fiestas de san isidro, fiestas de los distritos...)","(P8*M10S) - q - El control de la salud pública (plagas, alimentos, aguas...)",(P8*M10S) - r - Las ayudas e incentivos a pymes y autónomos,(P8*M10S) - t - La promoción pública de viviendas,(P8*M10S) - w - La actuación frente a la ocupación ilegal,"(P8*M10S) - u - Los beneficios fiscales promovidos por el ayuntamiento (bajada de impuestos, bonificaciones...)",(P8*M10S) - x - El plan de fomento de la natalidad y la conciliación (el cheque bebé),(P9*M10S) - a - La atención a la ciudadanía,(P9*M10S) - c - El servicio de autobuses de la Emt,(P9*M10S) - d - Los taxis,(P9*M10S) - e - El ser (servicio de estacionamiento regulado),(P9*M10S) - f - Los agentes de movilidad,(P9*M10S) - g - La policía municipal,(P9*M10S) - h - Los bomberos,(P9*M10S) - i - Samur – protección civil,(P9*M10S) - j - La beca infantil para la escolarización 0-3 años,"(P9*M10S) - k - Los servicios sociales municipales (mayores, personas con discapacidad, inmigrantes, familias, …)",(P9*M10S) - l - Las vías ciclistas,(P9*M10S) - m - Los aparcamientos municipales,(P9*M10S) - n - Los puntos limpios de recogida y reciclaje de residuos,(P9*M10S) - o - Los espacios verdes (parques y jardines),(P9*M10S) - p - Los parques infantiles,(P9*M10S) - q - Los mercados municipales,(P9*M10S) - r - Las instalaciones deportivas municipales,(P9*M10S) - s - Los centros culturales municipales,(P9*M10S) - t - Las bibliotecas municipales,"(P9*M10S) - u - Los teatros municipales (Español, Matadero, Fernán Gómez…)",(P9*M10S) - v - El Samur social,(P9*M10S) - w - Bicimad,(P11*M10S) - b - Durante el día,(P11*M10S) - c - Durante la noche,(P13*M10S) - b - Durante el día,(P13*M10S) - c - Durante la noche,(P20*M2AS) - b - Segundo,Ponderacion
09-oct-25,1454354,18,2,3,4,8,10,5,5,1,1,1,2,7,1,1,0,2,1,6,0,0,0,5,8,5,1,5.0,10.0,5.0,3.0,4.0,4.0,4.0,7.0,4.0,1.0,1.0,0.0,5.0,0.0,5.0,1.0,0.0,4.0,5.0,1.0,2.0,0.0,0.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,585518"
09-oct-25,1454355,17,1,2,4,2,1,2,2,5,1,1,4,9,2,6,1,6,0,2,1,3,1,8,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,9.0,7.0,5.0,5.0,5.0,9.0,7.0,6.0,5.0,4.0,3.0,7.0,1.0,5.0,5.0,1.0,6.0,7.0,7.0,7.0,5.0,7.0,6.0,4.0,1.0,11.0,"1,580226"
09-oct-25,1454356,15,2,5,1,8,8,6,6,5,6,6,6,8,3,3,5,8,4,5,5,4,4,6,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,7.0,7.0,8.0,6.0,7.0,8.0,9.0,7.0,6.0,6.0,7.0,8.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0,6.0,"1,820967"
09-oct-25,1454357,11,1,5,3,4,2,3,1,2,1,1,0,3,0,2,99,0,0,5,0,99,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,2.0,0.0,0.0,5.0,8.0,8.0,99.0,1.0,99.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,99.0,99.0,4.0,0.0,5.0,1.0,4.0,0.0,8.0,"1,605009"
09-oct-25,1454358,20,1,3,4,6,7,6,6,4,6,6,1,2,1,7,5,3,1,6,3,2,1,6,8,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,6.0,4.0,3.0,5.0,7.0,6.0,3.0,4.0,0.0,5.0,6.0,6.0,5.0,6.0,4.0,7.0,8.0,7.0,7.0,6.0,8.0,8.0,10.0,10.0,5.0,"0,813471"
09-oct-25,1454359,15,2,3,4,4,5,4,5,0,0,0,0,8,5,4,2,5,2,4,4,5,5,7,8,6,7,2.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,2.0,3.0,3.0,0.0,5.0,5.0,2.0,5.0,3.0,5.0,0.0,2.0,4.0,5.0,5.0,6.0,5.0,2.0,3.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,846588"
09-oct-25,1454360,10,2,4,4,8,8,8,8,7,8,9,6,9,6,6,99,99,4,99,6,99,3,10,10,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,8.0,99.0,99.0,99.0,99.0,9.0,99.0,7.0,7.0,99.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,99.0,9.0,99.0,8.0,7.0,9.0,7.0,12.0,"1,245793"
09-oct-25,1454361,10,2,5,3,9,9,9,9,0,0,0,5,8,7,8,5,10,0,10,10,10,0,10,7,9,7,97.0,9.0,5.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,7.0,7.0,8.0,8.0,8.0,6.0,8.0,10.0,8.0,9.0,7.0,99.0,0.0,9.0,8.0,10.0,8.0,9.0,5.0,5.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,762632"
09-oct-25,1454362,21,1,5,3,10,9,9,9,10,10,10,9,99,9,99,10,9,4,8,10,99,99,9,9,8,8,18.0,0.0,7.0,10.0,10.0,10.0,10.0,8.0,10.0,8.0,7.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,7.0,10.0,99.0,9.0,9.0,8.0,9.0,99.0,99.0,7.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,195392"
09-oct-25,1454363,5,1,5,1,8,9,8,9,8,9,10,6,7,7,6,6,8,5,6,7,7,5,7,7,7,8,5.0,7.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,3.0,6.0,7.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,4.0,6.0,8.0,7.0,8.0,6.0,4.0,4.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,614136"
09-oct-25,1454364,8,2,2,4,8,9,8,8,9,8,8,7,10,8,6,6,10,5,7,7,9,7,6,8,8,8,1.0,2.0,4.0,7.0,7.0,6.0,7.0,6.0,7.0,9.0,7.0,8.0,5.0,5.0,7.0,7.0,6.0,6.0,7.0,8.0,8.0,9.0,6.0,9.0,9.0,8.0,6.0,6.0,6.0,6.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,479807"
09-oct-25,1454365,5,1,4,2,8,8,9,9,7,8,8,6,3,8,8,7,7,4,9,4,7,3,9,9,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,8.0,0.0,2.0,6.0,8.0,9.0,3.0,99.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,5.0,9.0,8.0,9.0,8.0,13.0,"1,141251"
09-oct-25,1454366,2,1,5,3,10,10,7,7,0,0,0,99,10,6,99,99,0,6,99,10,8,99,99,8,7,6,99.0,99.0,99.0,7.0,7.0,10.0,99.0,8.0,6.0,8.0,7.0,5.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,5.0,10.0,99.0,6.0,6.0,6.0,8.0,5.0,6.0,99.0,0.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,821741"
09-oct-25,1454367,15,2,2,4,6,6,6,6,6,6,6,6,10,6,7,99,99,0,7,6,6,1,7,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,10.0,99.0,3.0,99.0,9.0,10.0,10.0,99.0,99.0,5.0,99.0,9.0,5.0,5.0,9.0,7.0,8.0,7.0,7.0,99.0,99.0,9.0,7.0,7.0,5.0,4.0,"1,402746"
09-oct-25,1454368,14,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,18.0,9.0,7.0,0.0,3.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,507659"
09-oct-25,1454369,12,2,5,1,3,1,3,2,9,5,4,7,7,5,5,2,8,1,3,9,1,1,8,9,6,2,11.0,0.0,7.0,8.0,10.0,7.0,9.0,7.0,8.0,4.0,8.0,5.0,2.0,3.0,6.0,7.0,3.0,4.0,4.0,8.0,6.0,7.0,6.0,4.0,7.0,8.0,8.0,6.0,2.0,0.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,886155"
09-oct-25,1454370,4,1,4,5,9,8,8,7,9,9,9,7,8,8,8,7,9,7,6,8,7,7,8,9,6,8,1.0,0.0,4.0,9.0,9.0,8.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,6.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,787242"
09-oct-25,1454371,16,2,1,5,9,9,9,9,10,10,10,10,8,8,9,99,10,6,9,9,9,3,9,10,10,9,15.0,2.0,5.0,10.0,9.0,10.0,10.0,8.0,10.0,10.0,7.0,99.0,8.0,10.0,10.0,9.0,9.0,99.0,8.0,7.0,7.0,7.0,99.0,10.0,9.0,10.0,9.0,99.0,99.0,99.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,179333"
09-oct-25,1454372,13,1,2,4,7,7,10,10,7,7,7,10,10,10,10,8,10,8,10,10,10,5,10,10,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,10.0,8.0,8.0,99.0,10.0,10.0,10.0,99.0,10.0,10.0,8.0,8.0,10.0,10.0,8.0,10.0,10.0,99.0,99.0,10.0,8.0,8.0,3.0,8.0,5.0,8.0,"1,877544"
09-oct-25,1454373,17,2,1,2,10,10,6,7,9,8,9,8,6,7,5,6,9,9,7,4,7,2,7,8,8,7,15.0,7.0,8.0,9.0,7.0,7.0,8.0,6.0,8.0,7.0,9.0,5.0,7.0,8.0,5.0,8.0,7.0,6.0,7.0,8.0,6.0,7.0,7.0,8.0,6.0,8.0,5.0,9.0,2.0,6.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,102641"
09-oct-25,1454374,9,2,4,2,8,8,6,7,6,6,6,5,3,4,6,99,99,2,99,2,5,0,7,7,6,4,5.0,5.0,5.0,6.0,6.0,7.0,6.0,99.0,5.0,8.0,7.0,99.0,99.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,7.0,6.0,99.0,2.0,99.0,7.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,622996"
09-oct-25,1454375,4,1,4,4,8,8,8,8,9,9,9,8,9,6,8,99,8,6,7,9,8,4,7,9,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,4.0,8.0,8.0,8.0,8.0,99.0,9.0,4.0,99.0,7.0,8.0,7.0,6.0,7.0,7.0,7.0,99.0,8.0,99.0,9.0,8.0,9.0,9.0,4.0,"0,787242"
09-oct-25,1454376,16,2,2,4,6,6,6,8,5,5,6,3,3,4,7,6,5,0,2,4,3,0,8,8,5,5,12.0,7.0,10.0,4.0,4.0,4.0,7.0,2.0,5.0,3.0,2.0,0.0,0.0,3.0,3.0,4.0,3.0,4.0,2.0,0.0,2.0,0.0,4.0,3.0,7.0,3.0,0.0,4.0,0.0,10.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,219696"
09-oct-25,1454377,4,1,5,1,10,99,6,7,6,7,8,6,8,10,0,0,10,0,10,4,5,0,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,6.0,0.0,0.0,0.0,5.0,5.0,7.0,0.0,0.0,0.0,5.0,6.0,5.0,7.0,0.0,5.0,5.0,5.0,6.0,99.0,99.0,99.0,10.0,10.0,10.0,"0,775247"
09-oct-25,1454378,18,1,3,4,3,2,3,1,3,2,0,1,10,1,2,0,5,0,5,0,5,0,3,2,1,0,6.0,10.0,10.0,0.0,5.0,0.0,5.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,667482"
09-oct-25,1454379,2,2,5,1,10,10,8,8,5,6,7,5,9,4,7,4,10,4,5,7,8,5,10,10,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,10.0,7.0,8.0,7.0,9.0,10.0,10.0,7.0,8.0,7.0,8.0,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,9.0,7.0,8.0,6.0,10.0,9.0,6.0,"1,082927"
09-oct-25,1454380,3,2,5,3,7,7,7,7,8,8,8,4,4,4,99,99,9,3,5,7,6,99,7,10,5,8,15.0,1.0,1.0,5.0,9.0,4.0,9.0,9.0,9.0,5.0,99.0,7.0,7.0,6.0,7.0,6.0,4.0,6.0,5.0,5.0,4.0,6.0,5.0,9.0,10.0,3.0,8.0,99.0,5.0,8.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,72949"
09-oct-25,1454381,18,1,5,1,10,10,10,10,1,0,0,7,10,6,0,1,6,5,0,7,7,1,0,1,10,3,21.0,7.0,0.0,10.0,6.0,8.0,9.0,0.0,9.0,8.0,7.0,4.0,1.0,7.0,10.0,10.0,0.0,2.0,3.0,4.0,4.0,5.0,0.0,5.0,3.0,6.0,6.0,5.0,3.0,4.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,562839"
09-oct-25,1454382,15,1,3,1,5,6,4,4,2,2,2,4,4,3,6,1,3,1,5,2,4,1,5,7,7,6,12.0,6.0,6.0,8.0,8.0,6.0,6.0,4.0,4.0,6.0,1.0,1.0,1.0,5.0,7.0,4.0,4.0,6.0,2.0,4.0,0.0,1.0,2.0,6.0,5.0,5.0,2.0,99.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,175366"
09-oct-25,1454383,16,1,2,4,9,9,9,9,9,9,9,8,9,8,7,5,9,8,9,8,8,5,9,10,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,9.0,8.0,8.0,8.0,8.0,9.0,99.0,8.0,8.0,8.0,7.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,9.0,10.0,9.0,10.0,9.0,3.0,"1,209711"
09-oct-25,1454384,17,2,5,1,6,6,8,6,9,7,5,6,10,8,8,8,8,2,8,8,8,0,6,8,10,8,8.0,8.0,8.0,3.0,9.0,5.0,8.0,6.0,9.0,8.0,8.0,6.0,8.0,0.0,6.0,4.0,2.0,2.0,5.0,6.0,8.0,6.0,5.0,5.0,8.0,8.0,8.0,6.0,3.0,3.0,3.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,996016"
09-oct-25,1454385,13,1,1,1,5,4,6,6,4,3,2,1,8,2,7,5,6,1,0,2,4,1,6,9,6,6,18.0,5.0,8.0,5.0,6.0,7.0,8.0,6.0,6.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,3.0,4.0,5.0,6.0,5.0,1.0,3.0,6.0,4.0,7.0,1.0,2.0,1.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,042739"
09-oct-25,1454386,8,1,3,4,6,7,6,7,4,5,6,4,6,7,99,99,99,5,7,4,6,0,7,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,8.0,8.0,3.0,99.0,9.0,99.0,9.0,9.0,99.0,99.0,99.0,8.0,6.0,5.0,99.0,7.0,6.0,9.0,99.0,8.0,6.0,10.0,10.0,10.0,6.0,5.0,"1,270241"
09-oct-25,1454387,16,1,5,1,7,7,3,3,2,2,2,1,7,3,2,3,8,0,99,1,99,1,8,5,7,1,6.0,1.0,5.0,7.0,6.0,8.0,7.0,7.0,5.0,4.0,5.0,5.0,3.0,1.0,5.0,3.0,0.0,1.0,3.0,2.0,3.0,4.0,5.0,5.0,7.0,8.0,2.0,1.0,1.0,1.0,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,969242"
09-oct-25,1454388,10,1,2,4,6,6,5,5,8,6,6,7,7,7,7,99,8,6,8,6,7,4,8,8,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,8.0,8.0,10.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,6.0,5.0,8.0,8.0,8.0,9.0,8.0,8.0,7.0,7.0,5.0,5.0,4.0,10.0,"1,39142"
09-oct-25,1454389,8,2,5,1,10,99,8,10,7,9,10,9,9,7,99,99,8,5,9,10,10,5,9,9,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,6.0,10.0,5.0,10.0,9.0,10.0,9.0,99.0,9.0,9.0,6.0,10.0,9.0,99.0,6.0,8.0,99.0,99.0,9.0,99.0,99.0,9.0,6.0,9.0,10.0,2.0,"2,253481"
09-oct-25,1454390,18,2,3,2,8,7,8,7,8,8,7,6,9,7,6,6,9,5,7,7,7,5,8,8,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,8.0,8.0,6.0,8.0,10.0,8.0,8.0,8.0,8.0,99.0,9.0,7.0,8.0,7.0,9.0,7.0,8.0,99.0,7.0,6.0,7.0,5.0,6.0,4.0,7.0,"0,585518"
09-oct-25,1454391,13,2,5,1,8,8,8,7,10,8,7,7,9,8,7,6,10,7,8,7,8,5,8,10,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,10.0,6.0,6.0,9.0,10.0,10.0,6.0,9.0,7.0,7.0,9.0,8.0,8.0,6.0,9.0,8.0,9.0,10.0,10.0,6.0,9.0,7.0,8.0,7.0,1.0,"1,482684"
09-oct-25,1454392,15,2,4,3,10,10,10,10,10,99,10,8,99,8,10,10,10,5,10,10,10,0,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.0,"1,224393"
09-oct-25,1454393,16,1,5,1,3,5,4,5,2,3,4,3,2,3,4,3,4,2,4,4,5,1,6,4,6,8,9.0,6.0,6.0,4.0,6.0,4.0,4.0,3.0,5.0,4.0,6.0,0.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,6.0,4.0,1.0,5.0,4.0,4.0,2.0,5.0,99.0,2.0,99.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,969242"
09-oct-25,1454394,13,1,5,1,8,8,7,7,6,7,7,7,8,5,99,99,8,3,6,8,7,5,8,8,7,7,1.0,5.0,8.0,7.0,7.0,7.0,7.0,4.0,6.0,7.0,7.0,5.0,6.0,7.0,7.0,7.0,5.0,7.0,5.0,7.0,5.0,6.0,6.0,7.0,8.0,6.0,6.0,8.0,4.0,6.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,293813"
09-oct-25,1454395,20,1,1,2,8,8,7,7,6,6,6,7,6,7,8,4,7,3,7,9,9,2,8,7,8,8,4.0,0.0,0.0,6.0,6.0,7.0,7.0,5.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,8.0,7.0,8.0,4.0,1.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,679731"
09-oct-25,1454396,10,1,2,4,10,99,7,9,10,9,10,9,7,8,9,99,10,5,9,10,8,5,10,10,9,8,18.0,0.0,0.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,8.0,6.0,8.0,7.0,8.0,8.0,7.0,9.0,8.0,8.0,10.0,8.0,8.0,99.0,99.0,99.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,39142"
09-oct-25,1454397,11,2,2,2,4,4,7,7,5,4,3,2,6,4,99,0,5,6,2,5,5,1,6,7,5,7,49.0,2.0,1.0,9.0,9.0,10.0,8.0,9.0,9.0,3.0,3.0,6.0,3.0,3.0,4.0,5.0,2.0,1.0,6.0,6.0,99.0,99.0,8.0,3.0,7.0,5.0,8.0,0.0,0.0,0.0,1.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,389945"
09-oct-25,1454398,7,1,5,1,4,4,4,4,4,4,4,2,1,2,1,1,99,2,2,3,2,1,2,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,4.0,1.0,1.0,5.0,7.0,7.0,99.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,99.0,99.0,4.0,3.0,4.0,3.0,7.0,"0,650533"
09-oct-25,1454399,1,2,4,2,10,10,10,10,1,1,1,99,10,10,10,0,10,5,10,10,10,5,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,"0,993599"
09-oct-25,1454400,16,2,3,4,7,8,7,8,4,5,6,6,9,7,4,99,8,4,9,7,5,3,9,8,9,7,8.0,5.0,6.0,6.0,9.0,7.0,8.0,9.0,9.0,7.0,8.0,8.0,6.0,3.0,9.0,8.0,8.0,7.0,5.0,6.0,7.0,7.0,5.0,9.0,8.0,8.0,7.0,99.0,7.0,4.0,10.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,962953"
09-oct-25,1454401,14,1,4,2,8,8,8,8,9,9,9,9,10,7,10,8,10,8,8,7,9,4,9,10,9,9,40.0,0.0,0.0,8.0,4.0,10.0,8.0,9.0,8.0,9.0,9.0,9.0,6.0,9.0,10.0,8.0,8.0,8.0,3.0,10.0,8.0,9.0,8.0,10.0,10.0,8.0,5.0,6.0,6.0,10.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,760802"
09-oct-25,1454402,2,1,2,3,8,8,2,7,3,4,4,3,3,2,8,1,9,0,7,2,4,1,9,7,9,8,12.0,5.0,8.0,7.0,8.0,4.0,8.0,9.0,9.0,5.0,7.0,1.0,1.0,5.0,2.0,0.0,1.0,2.0,6.0,2.0,0.0,0.0,4.0,6.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,994837"
09-oct-25,1454403,10,2,5,1,7,7,7,7,4,6,7,4,6,3,8,6,6,2,4,4,2,3,7,10,8,8,15.0,5.0,2.0,5.0,8.0,6.0,6.0,3.0,6.0,4.0,5.0,5.0,7.0,4.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,762632"
09-oct-25,1454404,12,2,1,1,10,7,7,7,9,8,8,8,10,6,6,8,10,5,10,8,9,7,9,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,99.0,99.0,10.0,99.0,8.0,99.0,7.0,99.0,99.0,10.0,8.0,99.0,9.0,99.0,8.0,7.0,99.0,99.0,99.0,10.0,8.0,10.0,9.0,10.0,"1,170663"
09-oct-25,1454405,13,2,3,4,5,5,4,4,5,4,4,5,7,5,3,6,10,5,4,5,3,2,8,10,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,7.0,6.0,99.0,5.0,9.0,99.0,99.0,99.0,6.0,99.0,6.0,8.0,99.0,5.0,5.0,99.0,99.0,9.0,99.0,8.0,7.0,5.0,6.0,4.0,2.0,"1,432388"
09-oct-25,1454406,12,2,5,1,0,0,0,0,9,9,10,0,4,2,2,5,8,8,0,0,0,1,4,9,10,8,5.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,4.0,1.0,5.0,1.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,3.0,6.0,2.0,5.0,6.0,1.0,99.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,886155"
09-oct-25,1454407,2,2,2,1,1,1,1,1,0,0,0,0,7,0,10,99,7,0,5,0,0,0,5,10,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,10.0,5.0,99.0,99.0,10.0,10.0,99.0,99.0,3.0,0.0,3.0,3.0,0.0,3.0,4.0,5.0,5.0,5.0,10.0,99.0,10.0,7.0,10.0,7.0,4.0,"0,882988"
